rekrutacja,kolejność_plików,publication_date,print_datetime,page,page_total,wojewodztwo,lp,dziedzina_medycyny,numer_wniosku,tryb_szkolenia,punktacja_proc,srednia_arytmetyczna,data_zlozenia_wniosku,ilość_zakwalifikowanych_w_trybie,czy_miejsca_doktoranckie,doktoranckie_podmiot,doktoranckie_jednostka
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,216,Ortopedia i traumatologia narządu ruchu,2024/029402,Rezydencki,84.39,4.00,25.09.2024 15:09:18,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,217,Ortopedia i traumatologia narządu ruchu,2024/032268,Rezydencki,83.57,3.58,08.10.2024 12:33:12,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,218,Ortopedia i traumatologia narządu ruchu,2024/022352,Rezydencki,83.57,3.34,01.09.2024 12:09:05,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,219,Ortopedia i traumatologia narządu ruchu,2024/030805,Rezydencki,82.35,4.24,29.09.2024 23:32:36,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,220,Ortopedia i traumatologia narządu ruchu,2024/025455,Rezydencki,81.37,3.17,27.09.2024 11:04:44,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,221,Ortopedia i traumatologia narządu ruchu,2024/033951,Rezydencki,80.88,3.50,30.09.2024 23:30:16,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,222,Ortopedia i traumatologia narządu ruchu,2024/022517,Rezydencki,79.23,3.78,16.10.2024 15:13:04,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,223,Ortopedia i traumatologia narządu ruchu,2024/022601,Pozarezydencki,70.91,4.40,01.09.2024 17:56:51,3,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,224,Ortopedia i traumatologia narządu ruchu,2024/030214,Pozarezydencki,69.16,3.56,27.09.2024 00:10:48,3,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,225,Ortopedia i traumatologia narządu ruchu,2024/027420,Pozarezydencki,56.74,3.03,26.09.2024 20:54:20,3,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,226,Otorynolaryngologia,2024/027166,Rezydencki,90.44,4.43,30.09.2024 11:05:28,12,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,227,Otorynolaryngologia,2024/023651,Rezydencki,89.51,4.31,16.09.2024 14:26:47,12,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,228,Otorynolaryngologia,2024/025618,Rezydencki,89.37,4.07,25.09.2024 17:24:21,12,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,229,Otorynolaryngologia,2024/022216,Rezydencki,88.89,4.34,30.09.2024 14:04:27,12,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,230,Otorynolaryngologia,2024/028331,Rezydencki,88.78,3.96,26.09.2024 21:27:46,12,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,231,Otorynolaryngologia,2024/024915,Rezydencki,88.65,4.42,11.09.2024 20:12:52,12,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,232,Otorynolaryngologia,2024/029323,Rezydencki,88.48,4.26,27.09.2024 15:22:47,12,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,233,Otorynolaryngologia,2024/031660,Rezydencki,88.48,4.00,27.09.2024 18:40:50,12,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,234,Otorynolaryngologia,2024/031155,Rezydencki,88.29,3.85,29.09.2024 23:26:34,12,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,235,Otorynolaryngologia,2024/031874,Rezydencki,86.96,3.75,29.09.2024 14:48:22,12,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,236,Otorynolaryngologia,2024/030581,Rezydencki,86.76,4.27,26.09.2024 15:00:21,12,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,237,Otorynolaryngologia,2024/032594,Rezydencki,86.76,3.88,30.09.2024 19:18:22,12,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,238,Otorynolaryngologia dziecięca,2024/027910,Rezydencki,88.97,3.73,22.09.2024 13:51:27,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,239,Otorynolaryngologia dziecięca,2024/031112,Rezydencki,86.47,4.05,30.09.2024 10:42:54,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,240,Otorynolaryngologia dziecięca,2024/023376,Pozarezydencki,81.19,4.24,11.10.2024 08:26:24,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,241,Otorynolaryngologia dziecięca,2024/023647,Pozarezydencki,58.26,3.30,26.09.2024 10:53:37,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,242,Patomorfologia,2024/022431,Rezydencki,85.37,3.77,14.10.2024 19:50:32,3,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,243,Patomorfologia,2024/023222,Rezydencki,84.88,0.00,08.09.2024 21:20:23,3,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,244,Patomorfologia,2024/026055,Rezydencki,72.95,3.88,15.09.2024 14:11:57,3,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,245,Pediatria,2024/022418,Rezydencki,91.71,4.22,23.09.2024 11:30:19,24,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,246,Pediatria,2024/023306,Rezydencki,90.73,4.46,03.09.2024 10:45:35,24,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,247,Pediatria,2024/025368,Rezydencki,90.69,4.89,27.09.2024 08:50:13,24,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,248,Pediatria,2024/024170,Rezydencki,89.86,4.62,17.09.2024 20:46:35,24,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,135,144,Wielkopolskie,249,Pediatria,2024/022414,Rezydencki,88.48,4.19,26.09.2024 11:22:46,24,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,250,Pediatria,2024/022797,Rezydencki,88.41,3.81,02.09.2024 12:59:23,24,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,251,Pediatria,2024/023767,Rezydencki,88.24,4.42,13.09.2024 17:01:15,24,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,252,Pediatria,2024/024534,Rezydencki,87.92,4.16,08.09.2024 22:16:33,24,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,253,Pediatria,2024/022490,Rezydencki,87.92,3.98,02.09.2024 22:12:43,24,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,254,Pediatria,2024/025402,Rezydencki,87.75,3.55,11.09.2024 22:57:06,24,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,255,Pediatria,2024/025343,Rezydencki,87.44,3.81,11.09.2024 19:21:49,24,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,256,Pediatria,2024/026763,Rezydencki,87.32,4.13,30.09.2024 10:14:23,24,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,257,Pediatria,2024/025211,Rezydencki,86.83,4.41,24.09.2024 15:22:17,24,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,258,Pediatria,2024/032883,Rezydencki,86.83,4.26,30.09.2024 22:03:23,24,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,259,Pediatria,2024/028857,Rezydencki,86.27,4.17,24.09.2024 07:19:42,24,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,260,Pediatria,2024/022283,Rezydencki,86.03,4.11,25.09.2024 16:53:43,24,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,261,Pediatria,2024/023400,Rezydencki,85.78,4.14,03.09.2024 15:45:28,24,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,262,Pediatria,2024/024129,Rezydencki,85.61,4.21,06.09.2024 10:26:32,24,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,263,Pediatria,2024/032399,Rezydencki,85.29,3.52,30.09.2024 09:01:22,24,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,264,Pediatria,2024/032182,Rezydencki,85.02,4.01,30.09.2024 17:53:59,24,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,265,Pediatria,2024/022649,Rezydencki,84.80,4.50,09.09.2024 18:34:16,24,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,266,Pediatria,2024/031223,Rezydencki,84.80,4.20,30.09.2024 16:56:31,24,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,267,Pediatria,2024/032616,Rezydencki,84.80,3.84,29.09.2024 18:05:24,24,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,268,Pediatria,2024/032325,Rezydencki,84.31,3.56,30.09.2024 21:17:12,24,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,269,Pediatria,2024/033461,Pozarezydencki,76.28,3.87,30.09.2024 21:17:41,1,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,270,Perinatologia,2024/031312,Pozarezydencki,84.55,4.32,30.09.2024 15:57:12,3,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,271,Perinatologia,2024/024898,Pozarezydencki,84.55,0.00,07.10.2024 10:34:04,3,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,272,Perinatologia,2024/024035,Pozarezydencki,82.73,4.23,07.10.2024 10:10:05,3,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,273,Położnictwo i ginekologia,2024/032938,Rezydencki,89.71,4.18,30.09.2024 23:58:04,18,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,274,Położnictwo i ginekologia,2024/031477,Rezydencki,88.73,4.10,27.09.2024 14:07:53,18,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,275,Położnictwo i ginekologia,2024/031559,Rezydencki,87.32,3.91,27.09.2024 16:01:55,18,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,276,Położnictwo i ginekologia,2024/023775,Rezydencki,86.71,3.81,17.09.2024 20:59:09,18,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,277,Położnictwo i ginekologia,2024/024070,Rezydencki,85.12,4.04,20.09.2024 15:11:04,18,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,278,Położnictwo i ginekologia,2024/032687,Rezydencki,85.02,4.04,17.10.2024 20:11:28,18,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,279,Położnictwo i ginekologia,2024/033160,Rezydencki,84.56,4.22,30.09.2024 01:31:11,18,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,280,Położnictwo i ginekologia,2024/031752,Rezydencki,84.56,3.52,27.09.2024 20:35:47,18,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,281,Położnictwo i ginekologia,2024/027922,Rezydencki,84.54,4.07,25.09.2024 18:15:22,18,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,282,Położnictwo i ginekologia,2024/022920,Rezydencki,83.57,3.78,02.09.2024 14:28:03,18,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,283,Położnictwo i ginekologia,2024/032926,Rezydencki,83.33,3.93,30.09.2024 21:26:03,18,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,284,Położnictwo i ginekologia,2024/023724,Rezydencki,83.09,3.32,04.09.2024 15:34:25,18,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,285,Położnictwo i ginekologia,2024/022221,Rezydencki,81.37,4.08,05.09.2024 19:28:56,18,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,286,Położnictwo i ginekologia,2024/034197,Rezydencki,81.16,3.38,30.09.2024 22:47:58,18,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,136,144,Wielkopolskie,287,Położnictwo i ginekologia,2024/031565,Rezydencki,80.68,3.25,27.09.2024 16:16:52,18,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,288,Położnictwo i ginekologia,2024/028345,Rezydencki,80.39,3.79,30.09.2024 18:26:36,18,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,289,Położnictwo i ginekologia,2024/034162,Rezydencki,76.81,3.28,08.10.2024 15:28:16,18,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,290,Położnictwo i ginekologia,2024/033452,Rezydencki,72.55,4.26,30.09.2024 23:21:01,18,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,291,Psychiatria,2024/031156,Rezydencki,92.20,4.67,26.09.2024 22:30:56,20,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,292,Psychiatria,2024/027594,Rezydencki,90.82,4.19,30.09.2024 21:38:42,20,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,293,Psychiatria,2024/026096,Rezydencki,89.37,3.96,22.09.2024 21:22:47,20,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,294,Psychiatria,2024/030013,Rezydencki,88.41,4.29,25.09.2024 20:04:54,20,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,295,Psychiatria,2024/022498,Rezydencki,88.41,4.25,30.09.2024 13:59:04,20,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,296,Psychiatria,2024/022193,Rezydencki,87.92,4.47,03.10.2024 14:59:19,20,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,297,Psychiatria,2024/031920,Rezydencki,87.75,4.28,28.09.2024 11:48:54,20,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,298,Psychiatria,2024/026469,Rezydencki,87.25,4.22,27.09.2024 15:37:09,20,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,299,Psychiatria,2024/023583,Rezydencki,86.96,3.84,08.10.2024 14:29:29,20,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,300,Psychiatria,2024/023147,Rezydencki,86.76,4.23,29.09.2024 17:20:36,20,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,301,Psychiatria,2024/026034,Rezydencki,86.34,3.61,14.10.2024 21:54:13,20,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,302,Psychiatria,2024/032606,Rezydencki,86.27,3.78,29.09.2024 19:23:19,20,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,303,Psychiatria,2024/033838,Rezydencki,85.99,4.26,30.09.2024 19:22:20,20,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,304,Psychiatria,2024/022230,Rezydencki,85.99,3.47,03.09.2024 09:54:06,20,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,305,Psychiatria,2024/030081,Rezydencki,85.51,3.95,29.09.2024 19:32:21,20,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,306,Psychiatria,2024/032933,Rezydencki,85.29,3.95,30.09.2024 20:03:41,20,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,307,Psychiatria,2024/028790,Rezydencki,85.02,3.49,26.09.2024 00:57:47,20,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,308,Psychiatria,2024/028797,Rezydencki,84.80,3.96,26.09.2024 16:06:30,20,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,309,Psychiatria,2024/028199,Rezydencki,84.80,3.63,30.09.2024 10:29:05,20,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,310,Psychiatria,2024/030278,Rezydencki,84.56,4.28,26.09.2024 12:51:43,20,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,311,Psychiatria,2024/033347,Pozarezydencki,69.30,0.00,30.09.2024 11:26:50,1,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,312,Psychiatria dzieci i młodzieży,2024/031198,Rezydencki,90.24,4.21,08.10.2024 22:27:39,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,313,Psychiatria dzieci i młodzieży,2024/024375,Rezydencki,89.22,4.22,30.09.2024 14:02:15,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,314,Psychiatria dzieci i młodzieży,2024/031753,Rezydencki,88.89,4.42,27.09.2024 20:41:42,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,315,Psychiatria dzieci i młodzieży,2024/027816,Rezydencki,87.32,4.24,29.09.2024 13:07:29,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,316,Psychiatria dzieci i młodzieży,2024/024739,Pozarezydencki,84.55,4.19,03.10.2024 21:06:51,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,317,Psychiatria dzieci i młodzieży,2024/031529,Pozarezydencki,83.18,3.93,27.09.2024 15:14:05,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,318,Radiologia i diagnostyka obrazowa,2024/022750,Rezydencki,92.65,4.57,01.09.2024 23:21:32,11,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,319,Radiologia i diagnostyka obrazowa,2024/022971,Rezydencki,90.24,4.57,13.09.2024 11:09:07,11,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,320,Radiologia i diagnostyka obrazowa,2024/031953,Rezydencki,89.27,4.27,30.09.2024 23:04:43,11,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,321,Radiologia i diagnostyka obrazowa,2024/033762,Rezydencki,89.13,3.95,30.09.2024 22:43:54,11,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,322,Radiologia i diagnostyka obrazowa,2024/027363,Rezydencki,88.73,4.41,04.10.2024 14:20:24,11,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,323,Radiologia i diagnostyka obrazowa,2024/027436,Rezydencki,88.73,4.31,30.09.2024 23:53:57,11,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,324,Radiologia i diagnostyka obrazowa,2024/022785,Rezydencki,88.73,4.26,22.09.2024 21:12:47,11,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,137,144,Wielkopolskie,325,Radiologia i diagnostyka obrazowa,2024/032008,Rezydencki,88.41,4.04,08.10.2024 12:24:03,11,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,138,144,Wielkopolskie,326,Radiologia i diagnostyka obrazowa,2024/032890,Rezydencki,88.41,3.69,14.10.2024 14:51:59,11,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,138,144,Wielkopolskie,327,Radiologia i diagnostyka obrazowa,2024/029703,Rezydencki,88.29,4.10,27.09.2024 21:01:52,11,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,138,144,Wielkopolskie,328,Radiologia i diagnostyka obrazowa,2024/032120,Rezydencki,88.16,4.22,30.09.2024 18:01:55,11,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,138,144,Wielkopolskie,329,Radiologia i diagnostyka obrazowa,2024/032479,Pozarezydencki,82.49,3.83,30.09.2024 20:45:15,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,138,144,Wielkopolskie,330,Radiologia i diagnostyka obrazowa,2024/030775,Pozarezydencki,81.78,4.07,29.09.2024 15:33:00,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,138,144,Wielkopolskie,331,Radiologia i diagnostyka obrazowa,2024/026284,Pozarezydencki,79.26,4.71,28.09.2024 15:22:35,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,138,144,Wielkopolskie,332,Radiologia i diagnostyka obrazowa,2024/034280,Pozarezydencki,78.60,3.84,04.10.2024 14:06:36,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,138,144,Wielkopolskie,333,Radiologia i diagnostyka obrazowa,2024/030262,Pozarezydencki,78.34,3.25,26.09.2024 20:22:58,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,138,144,Wielkopolskie,334,Radiologia i diagnostyka obrazowa,2024/029486,Pozarezydencki,77.42,3.62,25.09.2024 11:12:25,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,138,144,Wielkopolskie,335,Radiologia i diagnostyka obrazowa,2024/023144,Pozarezydencki,75.58,4.04,04.09.2024 08:07:53,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,138,144,Wielkopolskie,336,Radiologia i diagnostyka obrazowa,2024/033707,Pozarezydencki,74.07,4.16,10.10.2024 22:26:00,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,138,144,Wielkopolskie,337,Radiologia i diagnostyka obrazowa,2024/031902,Pozarezydencki,73.96,3.45,05.10.2024 15:53:39,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,138,144,Wielkopolskie,338,Radiologia i diagnostyka obrazowa,2024/033174,Pozarezydencki,71.96,3.85,30.09.2024 16:39:49,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,138,144,Wielkopolskie,339,Radiologia i diagnostyka obrazowa,2024/033768,Pozarezydencki,67.28,0.00,23.10.2024 13:11:50,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,138,144,Wielkopolskie,340,Radiologia i diagnostyka obrazowa,2024/025327,Pozarezydencki,65.89,3.10,16.10.2024 14:55:33,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,138,144,Wielkopolskie,341,Radiologia i diagnostyka obrazowa,2024/024449,Pozarezydencki,64.95,0.00,08.09.2024 16:07:06,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,138,144,Wielkopolskie,342,Radiologia i diagnostyka obrazowa,2024/030280,Pozarezydencki,0.00,3.88,19.10.2024 11:07:32,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,138,144,Wielkopolskie,343,Radioterapia onkologiczna,2024/030612,Rezydencki,83.09,3.69,27.09.2024 08:21:30,3,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,138,144,Wielkopolskie,344,Radioterapia onkologiczna,2024/025306,Rezydencki,82.44,4.06,23.09.2024 16:37:24,3,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,138,144,Wielkopolskie,345,Radioterapia onkologiczna,2024/026809,Rezydencki,62.93,0.00,03.10.2024 17:24:20,3,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,138,144,Wielkopolskie,346,Rehabilitacja medyczna,2024/022577,Rezydencki,60.39,0.00,17.09.2024 16:08:04,1,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,138,144,Wielkopolskie,347,Transplantologia kliniczna,2024/024211,Pozarezydencki,75.91,3.82,14.10.2024 14:42:27,1,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,138,144,Wielkopolskie,348,Urologia,2024/025346,Rezydencki,87.44,3.80,11.09.2024 19:41:24,3,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,138,144,Wielkopolskie,349,Urologia,2024/023024,Rezydencki,86.34,3.71,02.09.2024 15:43:56,3,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,138,144,Wielkopolskie,350,Urologia,2024/022260,Rezydencki,85.78,4.36,15.10.2024 08:50:35,3,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,138,144,Wielkopolskie,1,Endokrynologia,2024/022442,Rezydencki,90.10,4.24,01.09.2024 13:28:03,1,TAK,UNIWERSYTECKI SZPITAL KLINICZNY W POZNANIU,"Oddział Kliniczny Endokrynologii, Przemiany Materii i Chorób Wewnętrznych"
j-2024,12,19.11.2024,19.11.2024 09:28:25,138,144,Zachodniopomorskie,1,Alergologia,2024/033737,Rezydencki,77.94,3.26,30.09.2024 17:50:05,1,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,138,144,Zachodniopomorskie,2,Anestezjologia i intensywna terapia,2024/022332,Rezydencki,89.22,4.52,18.09.2024 20:49:46,11,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,138,144,Zachodniopomorskie,3,Anestezjologia i intensywna terapia,2024/033041,Rezydencki,89.02,4.14,30.09.2024 22:28:52,11,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,139,144,Zachodniopomorskie,4,Anestezjologia i intensywna terapia,2024/022775,Rezydencki,87.80,4.40,05.09.2024 09:02:01,11,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,139,144,Zachodniopomorskie,5,Anestezjologia i intensywna terapia,2024/028748,Rezydencki,86.47,4.23,26.09.2024 21:56:40,11,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,139,144,Zachodniopomorskie,6,Anestezjologia i intensywna terapia,2024/022684,Rezydencki,85.29,4.15,30.09.2024 18:53:32,11,NIE,,
